1081,8,0,10,299,117
1082,4,0,6,299,448
1083,4,0,5,448,117
1084,7,0,7,448,1437
1085,14,0,17,1860,706
1086,5,0,6,1860,992
1087,3,0,6,400,650
1088,4,0,5,400,992
1089,4,0,5,920,992
1090,5,0,7,920,896
1091,8,0,11,920,383
1092,3,0,4,332,896
1093,8,0,9,166,1571
1094,4,0,4,850,692
1095,6,0,6,850,207
1096,6,0,5,850,1647
1097,7,0,8,850,41
1098,5,0,5,585,692
1099,7,0,7,585,207
1100,9,0,8,585,41
1101,7,0,6,585,1647
1102,3,0,3,585,207
1103,6,0,5,585,264
1104,4,0,5,245,585
1105,5,0,7,245,1647
1106,5,0,6,648,1647
1107,8,0,6,648,1352
1108,6,0,9,1352,1647
1109,8,0,12,943,457
1110,3,0,4,652,264
1111,3,0,5,652,245
1112,6,0,6,652,264
1113,5,0,4,652,457
1114,4,0,7,652,457
1115,7,0,4,457,720
1116,4,0,3,1160,720
1117,3,0,7,1160,591
1118,5,0,5,1160,191
1119,12,0,9,1498,191
1120,4,0,10,1658,591
1121,5,0,8,1658,191
1122,3,0,6,191,591
1123,2,0,2,191,1479
1124,4,0,7,1479,591
1125,2,0,5,1572,1601
1126,4,0,7,1801,1601
1127,3,0,7,243,422
1128,1,0,2,1793,243
1129,4,0,10,1793,422
1130,1,0,2,421,1601
1131,3,0,2,1703,1601
1132,7,0,13,430,632
1133,8,0,14,430,436
1134,6,0,11,259,591
1135,6,0,6,259,430
1136,9,0,15,259,436
1137,2,0,5,259,1579
1138,7,0,9,1389,259
1139,10,0,18,1389,1347
1140,9,0,17,1389,436
1141,7,0,14,1389,422
1142,11,0,19,1389,21
1143,8,0,15,1389,1601
1144,9,0,16,1389,1579
1145,5,0,4,1389,1217
1146,2,0,1,1601,422
1147,9,0,17,1217,1347
1148,6,0,14,1217,422
1149,3,0,5,1217,838
1150,5,0,9,1217,422
1151,6,0,13,838,1347
1152,6,0,11,907,833
1153,5,0,10,907,270
1154,4,0,10,735,1347
1155,7,0,13,735,1347
1156,2,0,2,735,735
1157,4,0,5,735,735
1158,8,0,15,735,270
1159,3,0,3,686,686
1160,8,0,15,1382,721
1161,8,0,14,1382,627
1162,7,0,7,1331,1382
1163,12,0,18,1331,627
1164,3,0,4,1331,1184
1165,5,0,10,1199,1579
1166,7,0,10,1199,1579
1167,4,0,5,1199,1331
1168,6,0,12,1199,595
1169,3,0,3,1199,1579
1170,4,0,7,240,1771
1171,3,0,6,240,240
1172,6,0,11,240,655
1173,6,0,10,240,1039
1174,5,0,9,240,1039
1175,4,0,7,240,1668
1176,5,0,8,240,1771
1177,2,0,3,240,807
1178,8,0,9,1668,1039
1179,5,0,4,1668,807
1180,4,0,4,1184,430
1181,3,0,2,1184,430
1182,2,0,3,1184,1091
1183,4,0,2,543,430
1184,7,0,5,543,373
1185,4,0,7,373,1668
1186,8,0,9,373,257
1187,6,0,9,300,1039
1188,4,0,7,300,1668
1189,10,0,12,1641,1692
1190,6,0,8,1641,97
1191,4,0,4,1641,234
1192,5,0,7,234,97
1193,4,0,5,104,612
1194,5,0,6,104,423
1195,4,0,5,104,1556
1196,11,0,12,104,76
1197,2,0,3,233,1222
1198,4,0,6,1245,1766
1199,12,0,15,774,181
1200,9,0,10,713,207
1201,4,0,6,302,1620
1202,9,0,12,683,526
1203,5,0,5,683,94
1204,3,0,4,94,1006
1205,1,0,1,94,94
1206,4,0,5,94,1006
1207,7,0,8,1006,330
1208,3,0,4,1436,162
1209,5,0,6,1436,162
1210,5,0,6,1436,1574
1211,4,0,6,713,308
1212,3,0,5,713,1574
1213,7,0,12,758,1528
1214,6,0,10,758,1574
1215,5,0,9,758,1611
1216,9,0,13,758,397
1217,6,0,10,758,833
1218,4,0,8,758,270
1219,5,0,8,1637,627
1220,6,0,9,1637,721
1221,1,0,1,1637,1637
1222,5,0,8,1637,468
1223,4,0,7,1637,627
1224,5,0,9,422,1194
1225,8,0,14,422,319
1226,6,0,9,1130,267
1227,3,0,5,1130,468
1228,4,0,6,1130,468
1229,2,0,5,1130,995
1230,4,0,6,1130,468
1231,3,0,6,1130,267
1232,2,0,5,1130,995
1233,2,0,4,1130,995
1234,4,0,6,1130,15
1235,2,0,2,7,382
1236,4,0,6,257,1668
1237,5,0,8,257,382
1238,9,0,8,257,373
1239,4,0,5,807,1668
1240,5,0,9,633,382
1241,6,0,9,912,382
1242,7,0,7,1250,382
1243,4,0,5,1250,356
1244,8,0,8,1250,15
1245,5,0,8,1250,356
1246,7,0,8,1250,1250
1247,2,0,3,1550,266
1248,4,0,6,266,511
1249,6,0,7,266,1709
1250,7,0,12,141,319
1251,4,0,8,141,1250
1252,3,0,5,141,1709
1253,3,0,4,1709,1250
1254,4,0,5,1709,267
1255,5,0,5,1793,872
1256,3,0,4,430,872
1257,5,0,8,578,356
1258,4,0,4,578,707
1259,6,0,6,578,707
1260,9,0,9,578,536
1261,3,0,6,1255,707
1262,7,0,11,1255,707
1263,1,0,1,1255,536
1264,4,0,4,1255,1212
1265,6,0,9,768,1250
1266,3,0,6,768,1611
1267,2,0,4,768,53
1268,4,0,7,1173,1611
1269,2,0,4,1173,53
1270,7,0,10,1173,308
1271,5,0,5,1173,53
1272,12,0,17,1173,308
1273,10,0,14,1173,53
1274,2,0,3,1173,15
1275,3,0,4,1173,25
1276,8,0,11,1173,308
1277,5,0,7,1173,1702
1278,5,0,7,1173,1316
1279,3,0,6,265,1702
1280,3,0,6,265,1316
1281,8,0,8,265,265
1282,4,0,6,555,265
1283,8,0,12,555,268
1284,4,0,7,555,25
1285,4,0,4,728,555
1286,4,0,4,728,15
1287,2,0,3,728,25
1288,5,0,6,7,25
1289,5,0,5,7,611
1290,3,0,5,7,707
1291,4,0,6,7,611
1292,3,0,4,7,1212
1293,2,0,2,1212,916
1294,5,0,4,1778,611
1295,4,0,6,916,916
1296,4,0,8,469,491
1297,5,0,7,913,799
1298,11,0,14,913,586
1299,9,0,8,913,473
1300,6,0,7,913,268
1301,3,0,4,913,799
1302,8,0,7,866,799
1303,7,0,6,866,491
1304,6,0,9,995,491
1305,5,0,5,995,995
1306,9,0,10,886,1667
1307,4,0,5,886,995
1308,6,0,7,886,995
1309,7,0,11,20,995
1310,6,0,9,20,242
1311,5,0,5,20,1667
1312,11,0,11,20,995
1313,7,0,6,20,886
1314,5,0,8,126,242
1315,5,0,8,126,696
1316,4,0,6,126,696
1317,4,0,6,126,696
1318,5,0,8,950,1667
1319,7,0,10,950,414
1320,2,0,2,1667,663
1321,4,0,6,1637,414
1322,7,0,8,1637,182
1323,6,0,7,394,27
1324,5,0,5,394,182
1325,4,0,4,677,414
1326,3,0,2,677,182
1327,4,0,7,1065,182
1328,7,0,11,1065,414
1329,9,0,10,1065,491
1330,3,0,2,1065,491
1331,8,0,9,24,491
1332,3,0,3,930,478
1333,4,0,7,930,228
1334,5,0,8,275,228
1335,6,0,7,228,530
1336,4,0,6,228,710
1337,4,0,6,228,710
1338,2,0,2,156,1196
1339,6,0,7,421,252
1340,5,0,8,421,414
1341,6,0,10,421,1196
1342,2,0,3,1197,1196
1343,3,0,2,1197,1311
1344,3,0,6,1311,1196
1345,4,0,6,1311,252
1346,3,0,3,252,1196
1347,10,0,11,1128,1311
1348,8,0,8,1128,473
1349,6,0,9,469,1350
1350,1,0,1,469,530
1351,6,0,8,252,1362
1352,4,0,6,252,530
1353,10,0,13,252,1350
1354,3,0,5,252,246
1355,3,0,3,252,530
1356,3,0,3,252,246
1357,3,0,3,252,246
1358,8,0,14,859,710
1359,3,0,3,1343,1174
1360,4,0,8,252,246
1361,4,0,5,252,1554
1362,5,0,8,1554,1350
1363,9,0,7,252,1554
1364,5,0,7,252,792
1365,4,0,6,252,246
1366,5,0,2,252,151
1367,3,0,5,151,252
1368,10,0,12,151,1554
1369,4,0,6,151,1174
1370,4,0,5,14,1325
1371,14,0,16,14,337
1372,7,0,10,14,13
1373,10,0,13,337,1819
1374,5,0,7,337,657
1375,11,0,9,337,337
1376,4,0,6,337,36
1377,5,0,6,337,810
1378,8,0,10,337,1775
1379,2,0,3,337,810
1380,4,0,6,337,810
1381,4,0,5,337,1775
1382,5,0,8,337,13
1383,4,0,6,337,1217
1384,6,0,10,22,13
1385,2,0,5,22,1217
1386,1,0,2,244,35
1387,6,0,12,244,995
1388,3,0,6,244,473
1389,5,0,10,244,1632
1391,6,0,8,469,1775
1392,3,0,4,469,1632
1393,3,0,6,469,1632
1394,3,0,6,469,1632
1395,2,0,5,469,1843
1396,2,0,5,469,995
1397,5,0,5,995,1843
1398,3,0,3,995,1632
1399,5,0,9,689,240
1400,7,0,13,689,995
1401,3,0,9,689,228
1402,3,0,5,422,1174
1403,6,0,10,422,747
1404,3,0,4,422,1174
1405,4,0,7,422,747
1406,4,0,5,1776,422
1407,7,0,12,1776,733
1408,2,0,3,1776,1186
1409,5,0,10,1186,747
1410,9,0,9,1186,35
1411,1,0,3,1186,1186
1412,5,0,9,1186,747
1413,7,0,6,14,747
1414,2,0,1,22,375
1415,6,0,7,1326,733
1416,3,0,2,1326,1109
1417,3,0,2,884,415
1418,4,0,9,415,1186
1419,2,0,2,415,733
1420,2,0,2,415,228
1421,4,0,8,415,228
1422,2,0,4,415,1186
1423,4,0,9,263,228
1424,7,0,12,263,1843
1425,5,0,5,263,1843
1426,4,0,8,263,598
1427,6,0,12,263,1713
1428,6,0,7,263,884
1429,3,0,6,598,1843
1430,4,0,9,598,1713
1431,4,0,10,1021,1713
1432,10,0,17,1021,1840
1433,5,0,9,1021,423
1434,8,0,13,1021,1713
1435,5,0,2,252,252
1436,3,0,5,252,1713
1437,3,0,5,738,252
1438,5,0,6,738,1713
1439,7,0,9,1020,250
1440,6,0,11,1020,250
1441,1,0,2,1020,802
1442,6,0,12,103,802
1443,4,0,9,103,1777
1444,1,0,1,103,1149
1445,5,0,12,1149,1777
1446,1,0,1,1149,1619
1447,3,0,2,104,421
1448,4,0,8,104,250
1449,6,0,10,104,1840
1450,7,0,3,104,423
1451,3,0,4,104,250
1452,4,0,7,1840,712
1453,3,0,7,1840,250
1454,3,0,5,1840,712
1455,8,0,12,1840,995
1456,7,0,6,1840,712
1457,6,0,5,1840,995
1458,8,0,12,1840,148
1459,3,0,6,1840,995
1460,5,0,8,1840,148
1461,5,0,6,1840,148
1462,5,0,5,1258,425
1463,10,0,11,1258,526
1464,9,0,11,514,96
1465,11,0,14,514,1753
1466,4,0,4,514,1841
1467,7,0,9,514,1753
1468,10,0,13,1548,7
1469,9,0,8,202,1644
1470,9,0,12,468,7
1471,6,0,7,1736,1671
1472,6,0,6,1736,1737
1473,1,0,2,1736,1029
1474,4,0,5,1736,1671
1475,3,0,4,854,383
1476,2,0,3,854,383
1477,7,0,9,854,383
1478,8,0,10,854,1362
1479,11,0,12,854,1362
1480,6,0,8,1700,1176
1481,9,0,10,1700,93
1482,9,0,10,190,190
1483,6,0,8,898,1362
1484,10,0,13,898,1841
1485,6,0,8,252,657
1486,4,0,6,1034,1841
1487,4,0,6,1325,93
1488,5,0,7,548,93
1489,12,0,14,818,1325
1490,3,0,6,818,221
1491,2,0,4,1256,1009
1492,3,0,5,1191,96
1493,4,0,2,1762,1009
1494,1,0,2,1762,1395
1495,1,0,1,1603,1415
1496,4,0,1,1090,557
1497,5,0,6,1001,997
1498,5,0,7,847,997
1499,4,0,7,847,1001
1500,2,0,1,1422,903
1501,8,0,3,380,903
1502,1,0,1,1805,500
1503,0,0,4,684,409
1504,0,0,4,1008,410
1505,0,0,4,1008,412
1506,3,0,1,1806,155
1507,1,0,1,604,155
1508,2,0,2,604,745
1509,3,0,6,1139,834
1510,3,0,5,1139,330
1511,6,0,2,519,745
1512,3,0,5,1720,330
1513,3,0,2,542,745
1514,2,0,1,1085,280
1515,1,0,2,195,219
1516,2,0,3,1053,219
1517,1,0,2,1053,365
1518,2,0,4,1381,365
1519,2,0,6,1381,251
1520,2,0,1,1380,251
1521,2,0,3,1380,365
1522,2,0,3,1380,624
1523,1,0,1,624,804
1524,4,0,2,624,365
1525,1,0,4,848,804
1526,2,0,4,887,419
1527,9,0,14,1640,147
1528,6,0,10,1640,1758
1529,5,0,8,1640,330
1530,4,0,7,116,500
1531,4,0,6,116,256
1532,4,0,6,116,330
1533,12,0,15,116,147
1534,5,0,8,116,231
1535,2,0,3,346,260
1536,3,0,6,346,231
1537,7,0,7,1571,706
1538,3,0,2,1220,260
1539,2,0,3,1220,358
1540,3,0,5,1220,1035
1541,2,0,4,274,1035
1542,4,0,4,113,41
